;Lat;Lon
;-24,4883447;-70,123183
;-24,4883446;-70,1231935
;-24,4883481;-70,123206
;-24,4883503;-70,1232186
;-24,4883496;-70,1232319
;-24,4883482;-70,1232456
;-24,4883466;-70,1232581
;-24,4883457;-70,1232696
;-24,4883441;-70,1232821
;-24,4883423;-70,1232963
;-24,4883411;-70,1233092
;-24,4883409;-70,1233201
;-24,4883398;-70,1233339
;-24,4883377;-70,1233463
;-24,4883347;-70,1233584
;-24,488331;-70,1233719
;-24,4883305;-70,1233848
;-24,4883317;-70,1233964
;-24,4883328;-70,1234086
;-24,4883331;-70,1234226
;-24,4883329;-70,1234342
;-24,4883351;-70,1234446
;-24,488335;-70,1234591
;-24,4883348;-70,123471
;-24,4883348;-70,1234836
;-24,4883361;-70,1234951
;-24,4883375;-70,1235084
;-24,4883384;-70,1235197
;-24,4883387;-70,1235328
;-24,4883385;-70,1235448
;-24,4883375;-70,1235582
;-24,4883392;-70,1235713
;-24,4883395;-70,1235827
;-24,4883383;-70,123595
;-24,4883374;-70,123607
;-24,4883359;-70,1236201
;-24,4883347;-70,1236334
;-24,4883339;-70,1236449
;-24,4883332;-70,1236581
;-24,4883331;-70,1236715
;-24,488333;-70,1236827
;-24,4883352;-70,1236947
;-24,4883381;-70,1237083
;-24,4883394;-70,1237193
;-24,4883397;-70,1237322
;-24,4883404;-70,1237454
;-24,4883409;-70,1237567
;-24,488343;-70,1237712
;-24,4883462;-70,1237829
;-24,4883477;-70,1237947
;-24,4883482;-70,123808
;-24,4883495;-70,1238202
;-24,4883497;-70,1238333
;-24,4883485;-70,1238458
;-24,4883477;-70,1238598
;-24,4883486;-70,12387
;-24,4883486;-70,1238831
;-24,4883481;-70,1238963
;-24,4883484;-70,1239093
;-24,4883477;-70,1239202
;-24,4883484;-70,1239365
;-24,4883481;-70,123948
;-24,4883479;-70,1239603
;-24,4883484;-70,123975
;-24,4883467;-70,1239857
;-24,488345;-70,1239977
;-24,4883416;-70,1240101
;-24,4883407;-70,1240236
;-24,4883418;-70,1240362
;-24,4883423;-70,1240477
;-24,4883419;-70,1240619
;-24,4883422;-70,1240751
;-24,4883428;-70,1240846
;-24,4883442;-70,1241004
;-24,488344;-70,1241145
;-24,4883445;-70,1241268
;-24,4883449;-70,124139
;-24,4883449;-70,1241522
;-24,488345;-70,1241678
;-24,4883441;-70,1241798
;-24,488344;-70,1241926
;-24,4883441;-70,1242068
;-24,4883456;-70,1242205
;-24,4883465;-70,1242332
;-24,4883468;-70,1242456
;-24,488346;-70,1242582
;-24,4883466;-70,1242715
;-24,488347;-70,1242828
;-24,4883473;-70,1242955
;-24,4883481;-70,1243099
;-24,4883489;-70,1243227
;-24,4883493;-70,1243347
;-24,4883497;-70,1243477
;-24,4883497;-70,1243604
;-24,4883498;-70,1243713
;-24,4883498;-70,124385
;-24,4883495;-70,124398
;-24,48835;-70,1244095
;-24,48835;-70,1244227
;-24,48835;-70,1244361
;-24,4883487;-70,1244478
;-24,4883488;-70,1244614
;-24,4883482;-70,1244735
;-24,4883486;-70,1244853
;-24,4883497;-70,1244978
;-24,4883497;-70,1245108
;-24,4883499;-70,1245241
;-24,4883494;-70,1245365
;-24,4883495;-70,1245514
;-24,488351;-70,1245624
;-24,4883502;-70,1245767
;-24,488348;-70,1245901
;-24,4883466;-70,1246012
;-24,488347;-70,1246148
;-24,4883484;-70,1246266
;-24,4883496;-70,1246376
;-24,4883491;-70,1246504
;-24,4883483;-70,1246616
;-24,4883471;-70,1246725
;-24,4883458;-70,1246868
;-24,4883466;-70,1247004
;-24,4883461;-70,1247127
;-24,4883463;-70,1247241
;-24,4883463;-70,1247367
;-24,4883467;-70,1247484
;-24,4883448;-70,1247606
;-24,4883446;-70,1247743
;-24,4883429;-70,1247862
;-24,4883418;-70,124799
;-24,48834;-70,1248119
;-24,4883387;-70,1248226
;-24,4883392;-70,1248348
;-24,4883391;-70,124849
;-24,4883396;-70,1248619
;-24,4883404;-70,124874
;-24,488339;-70,1248861
;-24,4883391;-70,1248988
;-24,4883391;-70,1249119
;-24,4883384;-70,1249225
;-24,4883374;-70,1249355
;-24,4883364;-70,1249497
;-24,4883356;-70,1249621
;-24,4883354;-70,1249726
;-24,488335;-70,1249851
;-24,4883331;-70,1249969
;-24,4883315;-70,125009
;-24,4883321;-70,1250227
;-24,4883321;-70,1250343
;-24,4883317;-70,1250472
;-24,4883308;-70,1250595
;-24,4883302;-70,12507
;-24,4883288;-70,1250826
;-24,4883273;-70,1250959
;-24,4883269;-70,1251073
;-24,4883263;-70,1251203
;-24,4883256;-70,125134
;-24,4883255;-70,125145
;-24,4883257;-70,1251571
;-24,4883266;-70,1251693
;-24,4883271;-70,125183
;-24,4883274;-70,1251957
;-24,488327;-70,1252096
;-24,4883261;-70,1252243
;-24,4883258;-70,1252361
;-24,4883249;-70,1252486
;-24,4883254;-70,1252614
;-24,4883254;-70,1252755
;-24,4883258;-70,1252873
;-24,4883253;-70,1252986
;-24,4883267;-70,1253123
;-24,4883269;-70,1253253
;-24,4883256;-70,1253376
;-24,4883237;-70,1253495
;-24,4883235;-70,1253627
;-24,4883238;-70,1253739
;-24,4883251;-70,1253858
;-24,4883257;-70,1254012
;-24,4883261;-70,1254139
;-24,4883263;-70,1254262
;-24,4883269;-70,12544
;-24,4883253;-70,1254533
;-24,4883228;-70,1254669
;-24,4883218;-70,1254781
;-24,4883207;-70,1254924
;-24,4883194;-70,1255051
;-24,4883186;-70,1255179
;-24,4883182;-70,1255315
;-24,4883162;-70,1255443
;-24,4883145;-70,1255566
;-24,4883135;-70,1255698
;-24,4883135;-70,1255822
;-24,4883149;-70,125594
;-24,4883165;-70,1256043
;-24,488319;-70,1256173
;-24,4883211;-70,1256315
;-24,488322;-70,1256452
;-24,4883221;-70,1256586
;-24,4883213;-70,125673
;-24,4883221;-70,1256848
;-24,4883231;-70,1256973
;-24,4883235;-70,1257102
;-24,4883234;-70,1257233
;-24,4883226;-70,1257352
;-24,4883224;-70,1257486
;-24,4883214;-70,1257622
;-24,4883222;-70,1257742
;-24,488322;-70,1257862
;-24,4883221;-70,1257997
;-24,4883221;-70,1258128
;-24,4883215;-70,1258263
;-24,4883204;-70,1258393
;-24,4883183;-70,1258527
;-24,4883174;-70,1258662
;-24,4883178;-70,1258781
;-24,4883183;-70,1258903
;-24,4883184;-70,1259047
;-24,4883178;-70,1259175
;-24,4883176;-70,1259296
;-24,488317;-70,1259434
;-24,4883156;-70,1259568
;-24,4883152;-70,1259685
;-24,4883143;-70,1259805
;-24,4883132;-70,1259946
;-24,4883124;-70,1260072
;-24,4883122;-70,126019
;-24,4883133;-70,1260319
;-24,4883145;-70,1260448
;-24,488316;-70,1260579
;-24,4883167;-70,1260696
;-24,4883171;-70,1260841
;-24,4883163;-70,126096
;-24,4883155;-70,1261084
;-24,4883131;-70,1261232
;-24,4883118;-70,1261354
;-24,4883102;-70,1261458
;-24,4883094;-70,1261588
;-24,488308;-70,1261723
;-24,4883065;-70,1261845
;-24,4883045;-70,1261985
;-24,4883026;-70,1262114
;-24,4883011;-70,126224
;-24,4883008;-70,1262378
;-24,4882986;-70,1262504
;-24,4882967;-70,1262638
;-24,4882947;-70,1262768
;-24,4882927;-70,1262894
;-24,48829;-70,1263032
;-24,4882896;-70,1263168
;-24,4882908;-70,1263301
;-24,4882898;-70,1263422
;-24,4882884;-70,1263548
;-24,4882891;-70,1263673
;-24,4882894;-70,1263808
;-24,4882886;-70,1263925
;-24,4882873;-70,1264071
;-24,4882859;-70,12642
;-24,4882859;-70,1264328
;-24,4882857;-70,1264434
;-24,4882856;-70,1264543
;-24,4882848;-70,1264663
;-24,4882832;-70,1264773
;-24,488282;-70,1264909
;-24,4882814;-70,1265038
;-24,4882811;-70,126516
;-24,4882807;-70,126527
;-24,4882804;-70,1265393
;-24,4882799;-70,1265521
;-24,4882796;-70,126563
;-24,4882785;-70,1265767
;-24,4882786;-70,1265907
;-24,4882793;-70,1266024
;-24,48828;-70,1266147
;-24,4882813;-70,1266284
;-24,4882834;-70,1266415
;-24,4882836;-70,1266537
;-24,4882855;-70,1266678
;-24,4882872;-70,1266797
;-24,4882892;-70,1266922
;-24,4882908;-70,1267041
;-24,4882924;-70,1267177
;-24,4882933;-70,1267331
;-24,4882929;-70,1267454
;-24,4882924;-70,1267596
;-24,4882909;-70,1267738
;-24,4882906;-70,1267872
;-24,4882907;-70,1267985
;-24,4882903;-70,1268127
;-24,4882906;-70,1268238
;-24,4882924;-70,1268371
;-24,4882919;-70,1268504
;-24,4882911;-70,1268636
;-24,4882907;-70,1268754
;-24,4882903;-70,1268882
;-24,48829;-70,1269024
;-24,4882888;-70,1269144
;-24,4882874;-70,1269264
;-24,4882871;-70,1269395
;-24,4882876;-70,1269509
;-24,4882877;-70,1269636
;-24,4882866;-70,1269771
;-24,4882847;-70,1269898
;-24,4882834;-70,1270023
;-24,4882826;-70,1270173
;-24,4882821;-70,1270305
;-24,4882818;-70,1270417
;-24,4882822;-70,1270547
;-24,4882821;-70,1270675
;-24,4882808;-70,1270798
;-24,488278;-70,1270921
;-24,4882767;-70,1271057
;-24,4882772;-70,1271194
;-24,4882767;-70,1271312
;-24,4882771;-70,1271456
;-24,4882768;-70,1271588
;-24,4882755;-70,127171
;-24,4882749;-70,1271824
;-24,4882741;-70,1271946
;-24,4882752;-70,1272066
;-24,4882769;-70,1272196
;-24,4882778;-70,1272306
;-24,4882789;-70,1272446
;-24,4882782;-70,1272567
;-24,4882776;-70,1272693
;-24,4882776;-70,1272822
;-24,4882777;-70,1272942
;-24,4882782;-70,1273067
;-24,4882779;-70,1273172
;-24,4882779;-70,1273286
;-24,488278;-70,1273417
;-24,4882781;-70,127353
;-24,4882776;-70,1273641
;-24,4882775;-70,1273771
;-24,4882771;-70,1273899
;-24,4882767;-70,1274023
;-24,4882767;-70,1274168
;-24,4882761;-70,1274277
;-24,4882768;-70,12744
;-24,488278;-70,1274508
;-24,4882776;-70,1274633
;-24,4882755;-70,1274749
;-24,4882724;-70,1274874
;-24,4882704;-70,1274976
;-24,4882679;-70,1275087
;-24,4882659;-70,1275206
;-24,4882645;-70,127532
;-24,4882635;-70,1275443
;-24,488262;-70,1275549
;-24,4882592;-70,1275659
;-24,4882568;-70,127579
;-24,4882576;-70,1275906
;-24,4882577;-70,1276022
;-24,4882595;-70,1276157
;-24,4882609;-70,1276287
;-24,4882637;-70,1276416
;-24,4882666;-70,1276531
;-24,488268;-70,127666
;-24,4882675;-70,1276787
;-24,4882674;-70,1276921
;-24,4882687;-70,127705
;-24,4882687;-70,1277175
;-24,4882687;-70,1277297
;-24,488268;-70,1277412
;-24,4882672;-70,1277532
;-24,4882678;-70,1277674
;-24,4882692;-70,1277775
;-24,48827;-70,1277894
;-24,4882697;-70,1278023
;-24,4882694;-70,1278118
;-24,488268;-70,1278255
;-24,488268;-70,1278373
;-24,4882688;-70,1278496
;-24,4882701;-70,1278624
;-24,4882701;-70,1278741
;-24,4882702;-70,127886
;-24,4882694;-70,1278983
;-24,4882674;-70,1279123
;-24,4882676;-70,1279255
;-24,4882664;-70,1279359
;-24,4882664;-70,1279488
;-24,4882639;-70,1279622
;-24,4882621;-70,1279751
;-24,4882593;-70,1279867
;-24,4882571;-70,128
;-24,4882553;-70,1280109
;-24,4882538;-70,128024
;-24,4882521;-70,128036
;-24,4882515;-70,1280481
;-24,4882501;-70,1280602
;-24,4882492;-70,1280714
;-24,4882489;-70,1280851
;-24,4882474;-70,1280954
;-24,4882455;-70,1281075
;-24,488244;-70,1281207
;-24,4882424;-70,1281325
;-24,4882404;-70,1281451
;-24,488239;-70,1281583
;-24,4882383;-70,1281713
;-24,4882388;-70,1281836
;-24,4882377;-70,1281956
;-24,4882377;-70,1282094
;-24,4882372;-70,1282229
;-24,4882367;-70,1282363
;-24,4882353;-70,1282506
;-24,4882364;-70,1282638
;-24,4882365;-70,128276
;-24,4882356;-70,1282895
;-24,4882353;-70,1283034
;-24,4882342;-70,1283171
;-24,4882336;-70,1283293
;-24,4882318;-70,1283422
;-24,4882324;-70,1283554
;-24,4882328;-70,1283675
;-24,4882322;-70,1283804
;-24,4882314;-70,1283938
;-24,4882306;-70,1284065
;-24,48823;-70,1284182
;-24,4882301;-70,1284315
;-24,4882298;-70,1284447
;-24,4882312;-70,1284563
;-24,4882323;-70,1284676
;-24,4882337;-70,1284796
;-24,4882342;-70,1284922
;-24,4882354;-70,1285048
;-24,4882367;-70,1285176
;-24,4882373;-70,1285311
;-24,4882385;-70,1285441
;-24,4882393;-70,1285557
;-24,4882395;-70,1285677
;-24,4882401;-70,1285808
;-24,4882396;-70,1285935
;-24,4882399;-70,1286059
;-24,488239;-70,1286192
;-24,4882403;-70,12863
;-24,4882423;-70,1286418
;-24,488243;-70,128655
;-24,4882415;-70,1286673
;-24,4882406;-70,1286789
;-24,4882385;-70,1286922
;-24,4882366;-70,1287063
;-24,4882334;-70,1287165
;-24,4882324;-70,1287284
;-24,4882304;-70,1287414
;-24,4882284;-70,1287539
;-24,4882261;-70,1287657
;-24,4882219;-70,1287772
;-24,488221;-70,1287906
;-24,4882201;-70,1288019
;-24,4882196;-70,1288116
;-24,4882171;-70,1288237
;-24,4882162;-70,1288336
;-24,4882163;-70,1288458
;-24,4882167;-70,1288597
;-24,4882176;-70,1288721
;-24,4882169;-70,1288839
;-24,4882165;-70,1288977
;-24,4882152;-70,1289099
;-24,4882158;-70,1289225
;-24,4882177;-70,128934
;-24,488217;-70,1289474
;-24,4882179;-70,1289583
;-24,4882189;-70,1289705
;-24,4882197;-70,1289845
;-24,4882191;-70,1289971
;-24,4882184;-70,1290077
;-24,4882196;-70,129022
;-24,48822;-70,1290344
;-24,4882205;-70,1290467
;-24,48822;-70,1290585
;-24,4882198;-70,1290718
;-24,4882183;-70,1290844
;-24,4882169;-70,1290964
;-24,4882163;-70,1291099
;-24,4882153;-70,1291232
;-24,4882147;-70,1291348
;-24,4882149;-70,1291467
;-24,4882143;-70,1291614
;-24,4882127;-70,1291759
;-24,4882101;-70,1291881
;-24,4882081;-70,1292028
;-24,4882068;-70,1292163
;-24,4882065;-70,1292296
;-24,4882072;-70,1292405
;-24,4882093;-70,1292542
;-24,4882088;-70,1292675
;-24,4882094;-70,1292778
;-24,4882093;-70,1292894
;-24,4882103;-70,1293037
;-24,4882107;-70,1293154
;-24,4882117;-70,1293277
;-24,4882116;-70,1293398
;-24,4882121;-70,1293514
;-24,4882123;-70,129363
;-24,4882153;-70,1293728
;-24,4882192;-70,1293827
;-24,4882226;-70,129393
;-24,4882247;-70,1294036
;-24,4882267;-70,129414
;-24,4882266;-70,1294253
;-24,488227;-70,1294375
;-24,4882262;-70,1294462
;-24,488226;-70,1294587
;-24,4882245;-70,1294695
;-24,4882253;-70,1294809
;-24,4882246;-70,1294932
;-24,4882242;-70,1295045
;-24,4882221;-70,1295157
;-24,4882181;-70,1295254
;-24,4882138;-70,1295348
;-24,488211;-70,1295454
;-24,4882091;-70,1295571
;-24,4882059;-70,1295682
;-24,4882013;-70,1295781
;-24,4881968;-70,1295879
;-24,4881925;-70,1295993
;-24,4881914;-70,1296133
;-24,4881919;-70,1296248
;-24,4881931;-70,1296345
;-24,4881953;-70,1296464
;-24,488198;-70,1296602
;-24,4881996;-70,1296715
;-24,4882015;-70,1296854
;-24,488202;-70,1296978
;-24,4882029;-70,129711
;-24,4882024;-70,1297228
;-24,488203;-70,1297375
;-24,4882039;-70,129751
;-24,4882044;-70,1297628
;-24,4882048;-70,1297747
;-24,4882049;-70,1297893
;-24,4882067;-70,1298034
;-24,4882075;-70,1298164
;-24,4882074;-70,1298279
;-24,4882074;-70,1298397
;-24,488207;-70,1298527
;-24,488207;-70,1298647
;-24,4882062;-70,1298771
;-24,4882071;-70,1298902
;-24,4882067;-70,1299012
;-24,4882078;-70,1299129
;-24,4882072;-70,1299252
;-24,4882068;-70,1299369
;-24,4882071;-70,12995
;-24,4882074;-70,1299603
;-24,4882069;-70,1299708
;-24,4882054;-70,1299842
;-24,4882034;-70,1299946
;-24,4882017;-70,1300054
;-24,488201;-70,1300179
;-24,4882016;-70,13003
;-24,4882013;-70,1300424
;-24,4882031;-70,130054
;-24,4882032;-70,1300655
;-24,4882023;-70,1300781
;-24,4882017;-70,1300897
;-24,4882013;-70,1301052
;-24,4882012;-70,1301167
;-24,4882022;-70,1301295
;-24,4882011;-70,1301408
;-24,4882;-70,1301531
;-24,4881992;-70,130167
;-24,4881994;-70,130178
;-24,4881993;-70,130189
;-24,4881992;-70,1302001
;-24,4881998;-70,1302105
;-24,4882002;-70,1302233
;-24,4882008;-70,1302349
;-24,488201;-70,1302461
;-24,4882005;-70,1302599
;-24,4881987;-70,1302731
;-24,4881972;-70,1302859
;-24,4881956;-70,1302981
;-24,4881941;-70,1303114
;-24,4881934;-70,1303243
;-24,4881927;-70,1303368
;-24,488192;-70,1303506
;-24,4881905;-70,1303641
;-24,4881906;-70,1303762
;-24,4881892;-70,1303886
;-24,4881874;-70,1304004
;-24,4881858;-70,1304128
;-24,4881842;-70,130425
;-24,4881833;-70,1304375
;-24,4881814;-70,1304471
;-24,4881796;-70,1304592
;-24,48818;-70,130471
;-24,4881801;-70,1304822
;-24,4881809;-70,1304943
;-24,4881818;-70,1305073
;-24,4881815;-70,1305188
;-24,4881821;-70,1305315
;-24,4881815;-70,130544
;-24,4881805;-70,1305559
;-24,4881807;-70,1305692
;-24,4881803;-70,1305816
;-24,4881798;-70,1305932
;-24,4881804;-70,1306058
;-24,4881811;-70,1306186
;-24,4881821;-70,1306307
;-24,4881827;-70,1306428
;-24,4881828;-70,1306564
;-24,4881822;-70,1306686
;-24,4881818;-70,1306815
;-24,488181;-70,1306942
;-24,4881818;-70,1307071
;-24,4881816;-70,1307182
;-24,4881825;-70,1307316
;-24,4881824;-70,130744
;-24,4881813;-70,130757
;-24,4881804;-70,1307687
;-24,4881812;-70,1307807
;-24,4881817;-70,130792
;-24,4881818;-70,1308042
;-24,4881822;-70,1308179
;-24,4881815;-70,13083
;-24,4881804;-70,1308435
;-24,488181;-70,1308551
;-24,4881825;-70,1308668
;-24,4881837;-70,1308789
;-24,4881851;-70,1308912
;-24,4881854;-70,1309039
;-24,488186;-70,1309153
;-24,4881853;-70,1309298
;-24,4881849;-70,1309418
;-24,4881832;-70,1309535
;-24,4881821;-70,1309664
;-24,4881818;-70,1309791
;-24,4881818;-70,130992
;-24,4881822;-70,1310055
;-24,4881825;-70,131017
;-24,4881831;-70,1310286
;-24,4881837;-70,1310424
;-24,4881836;-70,1310547
;-24,4881838;-70,1310662
;-24,4881845;-70,1310811
;-24,4881862;-70,1310919
;-24,4881864;-70,1311041
;-24,4881855;-70,1311153
;-24,4881836;-70,1311286
;-24,4881822;-70,1311396
;-24,4881804;-70,1311517
;-24,488179;-70,131164
;-24,488178;-70,1311761
;-24,4881747;-70,1311881
;-24,4881721;-70,1312012
;-24,4881706;-70,131213
;-24,4881692;-70,1312243
;-24,4881682;-70,1312372
;-24,4881655;-70,1312488
;-24,4881648;-70,1312614
;-24,4881639;-70,1312721
;-24,4881635;-70,1312845
;-24,4881638;-70,1312975
;-24,4881646;-70,1313091
;-24,4881652;-70,1313236
;-24,4881658;-70,131338
;-24,488165;-70,1313489
;-24,4881654;-70,1313622
;-24,4881646;-70,1313744
;-24,4881634;-70,1313866
;-24,4881612;-70,1313991
;-24,4881601;-70,1314125
;-24,4881604;-70,1314235
;-24,4881608;-70,131436
;-24,488162;-70,1314492
;-24,4881622;-70,1314618
;-24,4881623;-70,1314739
;-24,4881622;-70,131487
;-24,4881646;-70,1314992
;-24,4881659;-70,131512
;-24,4881663;-70,1315262
;-24,4881663;-70,1315404
;-24,4881667;-70,1315531
;-24,4881684;-70,1315656
;-24,4881698;-70,1315792
;-24,4881701;-70,1315942
;-24,4881714;-70,1316071
;-24,4881716;-70,1316186
;-24,4881708;-70,1316324
;-24,4881712;-70,131646
;-24,488173;-70,1316596
;-24,4881733;-70,1316719
;-24,4881739;-70,1316848
;-24,4881742;-70,1316989
;-24,488175;-70,1317121
;-24,4881763;-70,1317245
;-24,4881768;-70,1317372
;-24,4881775;-70,1317501
;-24,48818;-70,1317629
;-24,4881817;-70,131776
;-24,488184;-70,1317881
;-24,4881856;-70,1318026
;-24,4881854;-70,1318159
;-24,4881859;-70,1318285
;-24,4881861;-70,1318419
;-24,4881876;-70,1318555
;-24,4881895;-70,1318701
;-24,4881909;-70,1318841
;-24,4881921;-70,1318982
;-24,4881943;-70,1319107
;-24,4881948;-70,131924
;-24,4881961;-70,1319377
;-24,4881991;-70,1319508
;-24,4882008;-70,1319629
;-24,4882031;-70,1319771
;-24,4882051;-70,1319876
;-24,4882093;-70,1319981
;-24,4882128;-70,1320099
;-24,4882157;-70,1320218
;-24,4882171;-70,1320345
;-24,4882173;-70,1320464
;-24,4882193;-70,1320595
;-24,4882218;-70,1320754
;-24,488222;-70,1320879
;-24,4882224;-70,1320999
;-24,4882238;-70,132111
;-24,4882256;-70,1321238
;-24,4882265;-70,1321358
;-24,4882257;-70,1321476
;-24,4882249;-70,1321593
;-24,4882239;-70,1321725
;-24,488224;-70,1321838
;-24,4882234;-70,1321954
;-24,4882223;-70,1322064
;-24,4882227;-70,132217
;-24,4882223;-70,1322287
;-24,4882194;-70,1322397
;-24,4882198;-70,1322505
;-24,4882189;-70,1322612
;-24,4882178;-70,1322737
;-24,4882168;-70,1322857
;-24,4882157;-70,1322972
;-24,4882153;-70,1323112
;-24,4882164;-70,132324
;-24,4882176;-70,1323375
;-24,4882198;-70,1323488
;-24,4882213;-70,1323606
;-24,4882222;-70,1323726
;-24,4882216;-70,1323855
;-24,4882223;-70,1323986
;-24,488222;-70,1324101
;-24,4882212;-70,1324234
;-24,4882218;-70,1324376
;-24,4882224;-70,1324487
;-24,4882239;-70,1324611
;-24,4882245;-70,1324735
;-24,4882254;-70,1324867
;-24,4882286;-70,1324988
;-24,4882302;-70,1325129
;-24,4882319;-70,1325244
;-24,488232;-70,1325362
;-24,4882318;-70,1325484
;-24,4882318;-70,132562
;-24,4882321;-70,1325735
;-24,4882321;-70,1325852
;-24,4882338;-70,1325984
;-24,4882361;-70,1326119
;-24,4882363;-70,1326221
;-24,4882364;-70,1326342
;-24,4882379;-70,132647
;-24,4882385;-70,1326571
;-24,4882383;-70,1326684
;-24,4882401;-70,1326809
;-24,4882402;-70,1326916
;-24,48824;-70,1327057
;-24,4882394;-70,1327191
;-24,4882382;-70,1327303
;-24,4882379;-70,1327432
;-24,4882375;-70,1327563
;-24,4882378;-70,132767
;-24,4882371;-70,1327805
;-24,4882379;-70,1327933
;-24,4882383;-70,1328069
;-24,4882372;-70,1328183
;-24,488236;-70,1328301
;-24,4882346;-70,1328431
;-24,4882361;-70,132856
;-24,4882363;-70,1328688
;-24,4882372;-70,1328828
;-24,4882382;-70,132897
;-24,4882381;-70,1329107
;-24,488239;-70,1329232
;-24,4882388;-70,1329358
;-24,4882382;-70,1329498
;-24,4882386;-70,1329646
;-24,4882396;-70,1329765
;-24,4882408;-70,1329891
;-24,4882418;-70,1330013
;-24,4882443;-70,1330143
;-24,4882465;-70,1330259
;-24,4882469;-70,1330389
;-24,4882466;-70,1330529
;-24,4882486;-70,1330638
;-24,4882478;-70,1330757
;-24,4882481;-70,1330899
;-24,4882496;-70,1331025
;-24,4882501;-70,1331159
;-24,48825;-70,1331296
;-24,4882482;-70,1331435
;-24,4882492;-70,1331554
;-24,4882501;-70,1331668
;-24,4882497;-70,1331809
;-24,4882499;-70,1331939
;-24,4882498;-70,1332074
;-24,4882486;-70,1332191
;-24,4882462;-70,1332324
;-24,4882448;-70,1332457
;-24,4882437;-70,1332582
;-24,4882424;-70,1332708
;-24,4882406;-70,1332837
;-24,488239;-70,1332969
;-24,4882388;-70,1333101
;-24,4882385;-70,1333235
;-24,4882393;-70,1333358
;-24,4882395;-70,1333484
;-24,4882393;-70,1333603
;-24,4882395;-70,1333741
;-24,4882382;-70,1333866
;-24,4882361;-70,1333972
;-24,4882346;-70,13341
;-24,4882357;-70,1334217
;-24,4882354;-70,133434
;-24,4882368;-70,1334465
;-24,4882379;-70,1334601
;-24,4882368;-70,1334731
;-24,4882372;-70,1334853
;-24,4882347;-70,1334994
;-24,488233;-70,1335144
;-24,4882313;-70,133527
;-24,4882291;-70,1335376
;-24,4882274;-70,1335513
;-24,4882276;-70,1335644
;-24,4882263;-70,133577
;-24,4882249;-70,1335891
;-24,488223;-70,1336014
;-24,4882233;-70,1336136
;-24,488223;-70,1336242
;-24,4882234;-70,1336358
;-24,488224;-70,1336486
;-24,4882236;-70,1336594
;-24,4882214;-70,1336709
;-24,4882216;-70,1336829
;-24,4882215;-70,1336937
;-24,4882207;-70,1337029
;-24,488218;-70,1337141
;-24,4882136;-70,1337246
;-24,4882119;-70,1337335
;-24,4882083;-70,1337446
;-24,4882053;-70,1337547
;-24,4882033;-70,1337659
;-24,488199;-70,1337759
;-24,4881955;-70,1337881
;-24,4881953;-70,133799
;-24,4881944;-70,1338111
;-24,4881911;-70,1338234
;-24,488186;-70,1338334
;-24,4881831;-70,1338462
;-24,4881833;-70,1338567
;-24,4881834;-70,1338664
;-24,4881803;-70,1338748
;-24,4881796;-70,1338858
;-24,4881783;-70,1338969
;-24,4881769;-70,1339095
;-24,4881751;-70,1339229
;-24,4881734;-70,1339354
;-24,4881715;-70,1339466
;-24,4881706;-70,1339553
;-24,4881663;-70,1339631
;-24,4881636;-70,1339683
;-24,4881641;-70,1339762
;-24,4881671;-70,1339855
;-24,4881673;-70,1339992
;-24,4881661;-70,1340097
;-24,4881652;-70,1340206
;-24,4881664;-70,1340336
;-24,4881676;-70,134047
;-24,4881686;-70,1340591
;-24,4881701;-70,1340714
;-24,4881702;-70,1340841
;-24,4881726;-70,1340968
;-24,4881735;-70,1341097
;-24,488174;-70,1341227
;-24,4881744;-70,1341369
;-24,4881751;-70,1341496
;-24,4881765;-70,1341608
;-24,4881763;-70,1341739
;-24,4881759;-70,1341864
;-24,4881759;-70,1341994
;-24,488177;-70,1342128
;-24,4881766;-70,1342244
;-24,4881779;-70,1342362
;-24,4881787;-70,1342487
;-24,4881788;-70,1342608
;-24,4881785;-70,1342743
;-24,4881785;-70,1342859
;-24,4881781;-70,1342989
;-24,4881783;-70,134311
;-24,4881799;-70,1343234
;-24,4881826;-70,1343344
;-24,488184;-70,134349
;-24,4881835;-70,1343635
;-24,4881842;-70,1343753
;-24,4881847;-70,1343892
;-24,4881861;-70,134403
;-24,488187;-70,1344163
;-24,4881876;-70,1344288
;-24,4881886;-70,1344414
;-24,4881903;-70,1344543
;-24,4881909;-70,1344681
;-24,4881923;-70,1344797
;-24,4881933;-70,1344944
;-24,4881946;-70,1345078
;-24,4881963;-70,1345199
;-24,4881976;-70,1345333
;-24,4881991;-70,1345481
;-24,4882009;-70,1345615
;-24,4882014;-70,1345736
;-24,488202;-70,1345855
;-24,4882043;-70,1345987
;-24,4882056;-70,1346108
;-24,4882014;-70,1346209
;-24,4881991;-70,134629
;-24,4882001;-70,1346401
;-24,4882025;-70,1346546
;-24,4882037;-70,1346683
;-24,4882064;-70,1346819
;-24,4882101;-70,1346945
;-24,4882123;-70,134709
;-24,4882133;-70,1347236
;-24,4882138;-70,1347369
;-24,4882161;-70,1347494
;-24,4882177;-70,1347606
;-24,4882186;-70,134773
;-24,4882181;-70,1347852
;-24,4882171;-70,1347992
;-24,4882168;-70,1348113
;-24,4882146;-70,1348235
;-24,488212;-70,1348368
;-24,4882092;-70,1348499
;-24,4882076;-70,1348621
;-24,4882069;-70,1348735
;-24,4882062;-70,1348856
;-24,4882064;-70,1349004
;-24,4882061;-70,1349129
;-24,4882053;-70,1349242
;-24,4882044;-70,1349359
