/lat lon elevation nT sq cor-nT sat position-type time picket-x picket-y 
line  000000
-024.4858070 -070.1460493  002190  22864.52 97  000000.00 09 S 184921.0 * * 
-024.4858190 -070.1460490  002190  22872.30 96  000000.00 09 S 184922.0 * * 
-024.4858281 -070.1460494  002190  22874.33 97  000000.00 09 S 184923.0 * * 
-024.4858397 -070.1460489  002190  22872.95 97  000000.00 09 S 184924.0 * * 
-024.4858498 -070.1460493  002190  22842.78 96  000000.00 09 S 184925.0 * * 
-024.4858614 -070.1460496  002190  22798.47 96  000000.00 09 S 184926.0 * * 
-024.4858724 -070.1460494  002190  22796.60 97  000000.00 09 S 184927.0 * * 
-024.4858828 -070.1460500  002190  22819.73 98  000000.00 09 S 184928.0 * * 
-024.4858931 -070.1460505  002190  22836.47 99  000000.00 09 S 184929.0 * * 
-024.4859040 -070.1460519  002190  22845.91 96  000000.00 09 S 184930.0 * * 
-024.4859116 -070.1460497  002190  22849.69 96  000000.00 09 S 184931.0 * * 
-024.4859222 -070.1460498  002190  22845.29 97  000000.00 09 S 184932.0 * * 
-024.4859332 -070.1460496  002190  22812.21 97  000000.00 09 S 184933.0 * * 
-024.4859456 -070.1460502  002190  22798.12 98  000000.00 09 S 184934.0 * * 
-024.4859565 -070.1460517  002190  22809.16 99  000000.00 09 S 184935.0 * * 
-024.4859671 -070.1460537  002190  22826.64 97  000000.00 09 S 184936.0 * * 
-024.4859792 -070.1460563  002190  22837.66 98  000000.00 09 S 184937.0 * * 
-024.4859890 -070.1460582  002190  22840.28 98  000000.00 09 S 184938.0 * * 
-024.4860012 -070.1460597  002190  22839.97 96  000000.00 09 S 184939.0 * * 
-024.4860129 -070.1460621  002190  22842.62 96  000000.00 09 S 184940.0 * * 
-024.4860226 -070.1460642  002190  22836.34 98  000000.00 09 S 184941.0 * * 
-024.4860348 -070.1460668  002190  22836.05 98  000000.00 09 S 184942.0 * * 
-024.4860457 -070.1460677  002190  22842.82 97  000000.00 09 S 184943.0 * * 
-024.4860556 -070.1460696  002190  22841.09 97  000000.00 09 S 184944.0 * * 
-024.4860697 -070.1460711  002190  22851.77 97  000000.00 09 S 184945.0 * * 
-024.4860790 -070.1460728  002190  22850.57 97  000000.00 09 S 184946.0 * * 
-024.4860907 -070.1460751  002190  22852.57 97  000000.00 09 S 184947.0 * * 
-024.4861015 -070.1460753  002190  22859.58 97  000000.00 09 S 184948.0 * * 
-024.4861115 -070.1460760  002190  22858.68 96  000000.00 09 S 184949.0 * * 
-024.4861226 -070.1460765  002190  22862.71 99  000000.00 09 S 184950.0 * * 
-024.4861323 -070.1460777  002190  22860.56 97  000000.00 09 S 184951.0 * * 
-024.4861431 -070.1460795  002190  22858.81 98  000000.00 09 S 184952.0 * * 
-024.4861527 -070.1460805  002190  22851.75 99  000000.00 09 S 184953.0 * * 
-024.4861641 -070.1460816  002190  22850.13 96  000000.00 09 S 184954.0 * * 
-024.4861748 -070.1460832  002190  22841.66 97  000000.00 09 S 184955.0 * * 
-024.4861856 -070.1460827  002190  22840.03 97  000000.00 09 S 184956.0 * * 
-024.4861964 -070.1460852  002190  22842.42 97  000000.00 09 S 184957.0 * * 
-024.4862085 -070.1460865  002190  22848.37 96  000000.00 09 S 184958.0 * * 
-024.4862189 -070.1460888  002190  22851.52 98  000000.00 09 S 184959.0 * * 
-024.4862298 -070.1460906  002190  22855.09 98  000000.00 09 S 185000.0 * * 
-024.4862405 -070.1460918  002190  22862.96 97  000000.00 09 S 185001.0 * * 
-024.4862510 -070.1460922  002190  22864.74 96  000000.00 09 S 185002.0 * * 
-024.4862632 -070.1460928  002190  22871.84 96  000000.00 09 S 185003.0 * * 
-024.4862728 -070.1460901  002190  22881.27 96  000000.00 09 S 185004.0 * * 
-024.4862799 -070.1460908  002190  22877.97 98  000000.00 09 S 185005.0 * * 
-024.4862886 -070.1460926  002190  22875.80 99  000000.00 09 S 185006.0 * * 
-024.4862991 -070.1460953  002190  22860.93 99  000000.00 09 S 185007.0 * * 
-024.4863101 -070.1460996  002190  22850.18 97  000000.00 09 S 185008.0 * * 
-024.4863207 -070.1461011  002190  22840.19 96  000000.00 09 S 185009.0 * * 
-024.4863318 -070.1461031  002190  22839.06 98  000000.00 09 S 185010.0 * * 
-024.4863423 -070.1461046  002190  22825.22 97  000000.00 09 S 185011.0 * * 
-024.4863544 -070.1461055  002190  22816.00 97  000000.00 09 S 185012.0 * * 
-024.4863642 -070.1461062  002190  22831.33 97  000000.00 09 S 185013.0 * * 
-024.4863766 -070.1461062  002190  22836.41 97  000000.00 09 S 185014.0 * * 
-024.4863868 -070.1461069  002190  22837.24 98  000000.00 09 S 185015.0 * * 
-024.4863982 -070.1461074  002190  22836.89 98  000000.00 09 S 185016.0 * * 
-024.4864093 -070.1461082  002190  22838.48 97  000000.00 09 S 185017.0 * * 
-024.4864206 -070.1461104  002190  22836.05 97  000000.00 09 S 185018.0 * * 
-024.4864317 -070.1461105  002190  22839.26 99  000000.00 09 S 185019.0 * * 
-024.4864431 -070.1461106  002190  22834.58 97  000000.00 09 S 185020.0 * * 
-024.4864546 -070.1461125  002190  22832.33 98  000000.00 09 S 185021.0 * * 
-024.4864649 -070.1461142  002190  22827.46 98  000000.00 09 S 185022.0 * * 
-024.4864755 -070.1461148  002190  22817.66 97  000000.00 09 S 185023.0 * * 
-024.4864875 -070.1461149  002190  22818.82 96  000000.00 09 S 185024.0 * * 
-024.4864970 -070.1461149  002190  22825.05 97  000000.00 09 S 185025.0 * * 
-024.4865083 -070.1461145  002190  22829.07 96  000000.00 09 S 185026.0 * * 
-024.4865182 -070.1461159  002190  22822.29 96  000000.00 09 S 185027.0 * * 
-024.4865278 -070.1461188  002190  22826.10 99  000000.00 09 S 185028.0 * * 
-024.4865383 -070.1461191  002190  22826.72 98  000000.00 09 S 185029.0 * * 
-024.4865500 -070.1461189  002190  22826.89 96  000000.00 09 S 185030.0 * * 
-024.4865603 -070.1461203  002190  22831.20 96  000000.00 09 S 185031.0 * * 
-024.4865698 -070.1461212  002190  22834.88 98  000000.00 08 S 185032.0 * * 
-024.4865802 -070.1461217  002190  22831.81 99  000000.00 09 S 185033.0 * * 
-024.4865899 -070.1461234  002190  22815.94 99  000000.00 09 S 185034.0 * * 
-024.4865989 -070.1461249  002190  22814.27 97  000000.00 09 S 185035.0 * * 
-024.4866099 -070.1461256  002190  22821.91 98  000000.00 09 S 185036.0 * * 
-024.4866212 -070.1461262  002190  22843.80 99  000000.00 09 S 185037.0 * * 
-024.4866319 -070.1461277  002190  22844.49 99  000000.00 09 S 185038.0 * * 
-024.4866426 -070.1461302  002190  22834.02 99  000000.00 09 S 185039.0 * * 
-024.4866522 -070.1461322  002191  22825.15 98  000000.00 09 S 185040.0 * * 
-024.4866620 -070.1461322  002190  22825.75 96  000000.00 09 S 185041.0 * * 
-024.4866723 -070.1461321  002191  22822.67 96  000000.00 09 S 185042.0 * * 
-024.4866850 -070.1461318  002190  22821.13 95  000000.00 09 S 185043.0 * * 
-024.4866946 -070.1461325  002190  22824.20 99  000000.00 09 S 185044.0 * * 
-024.4867048 -070.1461342  002191  22823.39 99  000000.00 09 S 185045.0 * * 
-024.4867158 -070.1461348  002190  22825.51 98  000000.00 09 S 185046.0 * * 
-024.4867268 -070.1461363  002190  22826.28 99  000000.00 09 S 185047.0 * * 
-024.4867372 -070.1461394  002191  22831.60 98  000000.00 09 S 185048.0 * * 
-024.4867484 -070.1461407  002191  22835.15 97  000000.00 09 S 185049.0 * * 
-024.4867585 -070.1461402  002191  22835.42 98  000000.00 09 S 185050.0 * * 
-024.4867712 -070.1461410  002190  22841.78 95  000000.00 09 S 185051.0 * * 
-024.4867814 -070.1461416  002191  22838.35 96  000000.00 09 S 185052.0 * * 
-024.4867927 -070.1461428  002191  22834.41 98  000000.00 09 S 185053.0 * * 
-024.4868027 -070.1461432  002190  22836.17 98  000000.00 09 S 185054.0 * * 
-024.4868129 -070.1461444  002191  22821.90 96  000000.00 09 S 185055.0 * * 
-024.4868234 -070.1461452  002190  22800.92 95  000000.00 09 S 185056.0 * * 
-024.4868339 -070.1461452  002190  22800.77 95  000000.00 09 S 185057.0 * * 
-024.4868448 -070.1461455  002190  22820.95 99  000000.00 09 S 185058.0 * * 
-024.4868548 -070.1461448  002190  22822.61 97  000000.00 09 S 185059.0 * * 
-024.4868665 -070.1461445  002190  22820.74 95  000000.00 09 S 185100.0 * * 
-024.4868767 -070.1461448  002191  22800.90 95  000000.00 09 S 185101.0 * * 
-024.4868876 -070.1461445  002190  22806.67 97  000000.00 09 S 185102.0 * * 
-024.4868984 -070.1461443  002190  22818.74 96  000000.00 09 S 185103.0 * * 
-024.4869095 -070.1461447  002190  22830.31 97  000000.00 09 S 185104.0 * * 
-024.4869206 -070.1461451  002190  22837.26 97  000000.00 09 S 185105.0 * * 
-024.4869303 -070.1461463  002190  22837.55 98  000000.00 09 S 185106.0 * * 
-024.4869398 -070.1461476  002191  22842.47 97  000000.00 09 S 185107.0 * * 
-024.4869486 -070.1461480  002191  22835.29 97  000000.00 09 S 185108.0 * * 
-024.4869597 -070.1461489  002191  22832.47 97  000000.00 09 S 185109.0 * * 
-024.4869696 -070.1461501  002190  22842.33 99  000000.00 09 S 185110.0 * * 
-024.4869806 -070.1461489  002191  22844.72 97  000000.00 09 S 185111.0 * * 
-024.4869916 -070.1461489  002191  22820.77 95  000000.00 09 S 185112.0 * * 
-024.4870028 -070.1461492  002190  22815.05 95  000000.00 09 S 185113.0 * * 
-024.4870121 -070.1461486  002191  22829.92 97  000000.00 09 S 185114.0 * * 
-024.4870227 -070.1461490  002191  22835.50 97  000000.00 09 S 185115.0 * * 
-024.4870335 -070.1461489  002191  22839.27 98  000000.00 09 S 185116.0 * * 
-024.4870451 -070.1461492  002190  22836.65 96  000000.00 09 S 185117.0 * * 
-024.4870554 -070.1461491  002191  22835.49 97  000000.00 09 S 185118.0 * * 
-024.4870662 -070.1461500  002190  22834.39 97  000000.00 09 S 185119.0 * * 
-024.4870775 -070.1461496  002190  22842.00 98  000000.00 09 S 185120.0 * * 
-024.4870877 -070.1461504  002191  22837.81 99  000000.00 09 S 185121.0 * * 
-024.4870998 -070.1461514  002190  22836.60 98  000000.00 09 S 185122.0 * * 
-024.4871109 -070.1461524  002191  22833.64 97  000000.00 09 S 185123.0 * * 
-024.4871224 -070.1461538  002190  22829.63 99  000000.00 09 S 185124.0 * * 
-024.4871339 -070.1461551  002190  22833.19 99  000000.00 09 S 185125.0 * * 
-024.4871444 -070.1461561  002191  22827.50 98  000000.00 09 S 185126.0 * * 
-024.4871568 -070.1461582  002190  22827.01 97  000000.00 09 S 185127.0 * * 
-024.4871664 -070.1461603  002191  22821.10 97  000000.00 09 S 185128.0 * * 
-024.4871778 -070.1461623  002190  22818.69 98  000000.00 09 S 185129.0 * * 
-024.4871875 -070.1461621  002191  22819.22 96  000000.00 09 S 185130.0 * * 
-024.4871990 -070.1461630  002190  22820.09 97  000000.00 09 S 185131.0 * * 
-024.4872096 -070.1461662  002191  22821.48 97  000000.00 09 S 185132.0 * * 
-024.4872195 -070.1461681  002190  22817.37 98  000000.00 09 S 185133.0 * * 
-024.4872297 -070.1461692  002191  22810.14 96  000000.00 09 S 185134.0 * * 
-024.4872413 -070.1461681  002191  22807.14 97  000000.00 09 S 185135.0 * * 
-024.4872518 -070.1461689  002191  22807.84 98  000000.00 09 S 185136.0 * * 
-024.4872623 -070.1461708  002191  22809.20 97  000000.00 09 S 185137.0 * * 
-024.4872725 -070.1461714  002191  22817.30 99  000000.00 09 S 185138.0 * * 
-024.4872818 -070.1461724  002191  22817.24 99  000000.00 09 S 185139.0 * * 
-024.4872938 -070.1461731  002191  22821.38 98  000000.00 09 S 185140.0 * * 
-024.4873034 -070.1461741  002191  22823.58 96  000000.00 09 S 185141.0 * * 
-024.4873137 -070.1461728  002191  22822.33 96  000000.00 09 S 185142.0 * * 
-024.4873232 -070.1461719  002191  22831.12 97  000000.00 09 S 185143.0 * * 
-024.4873344 -070.1461710  002191  22826.54 95  000000.00 09 S 185144.0 * * 
-024.4873449 -070.1461709  002191  22829.83 96  000000.00 09 S 185145.0 * * 
-024.4873544 -070.1461706  002191  22828.85 96  000000.00 09 S 185146.0 * * 
-024.4873663 -070.1461717  002191  22829.66 96  000000.00 09 S 185147.0 * * 
-024.4873760 -070.1461716  002191  22826.50 96  000000.00 09 S 185148.0 * * 
-024.4873868 -070.1461707  002191  22824.84 96  000000.00 09 S 185149.0 * * 
-024.4873979 -070.1461715  002191  22835.01 96  000000.00 09 S 185150.0 * * 
-024.4874092 -070.1461720  002191  22843.88 97  000000.00 09 S 185151.0 * * 
-024.4874183 -070.1461724  002191  22847.09 98  000000.00 09 S 185152.0 * * 
-024.4874293 -070.1461727  002191  22842.68 97  000000.00 09 S 185153.0 * * 
-024.4874406 -070.1461743  002191  22845.38 95  000000.00 09 S 185154.0 * * 
-024.4874503 -070.1461751  002191  22839.85 97  000000.00 09 S 185155.0 * * 
-024.4874618 -070.1461757  002191  22841.93 97  000000.00 09 S 185156.0 * * 
-024.4874726 -070.1461760  002191  22835.21 95  000000.00 09 S 185157.0 * * 
-024.4874852 -070.1461765  002191  22831.19 94  000000.00 09 S 185158.0 * * 
-024.4874948 -070.1461766  002191  22824.55 97  000000.00 09 S 185159.0 * * 
-024.4875055 -070.1461759  002191  22824.92 96  000000.00 09 S 185200.0 * * 
-024.4875154 -070.1461754  002191  22821.73 98  000000.00 09 S 185201.0 * * 
-024.4875263 -070.1461750  002191  22822.54 95  000000.00 09 S 185202.0 * * 
-024.4875359 -070.1461745  002191  22823.35 96  000000.00 09 S 185203.0 * * 
-024.4875474 -070.1461735  002191  22833.19 96  000000.00 09 S 185204.0 * * 
-024.4875561 -070.1461726  002191  22834.71 97  000000.00 09 S 185205.0 * * 
-024.4875668 -070.1461721  002191  22836.26 94  000000.00 09 S 185206.0 * * 
-024.4875769 -070.1461720  002191  22810.91 95  000000.00 09 S 185207.0 * * 
-024.4875876 -070.1461700  002191  22790.17 97  000000.00 09 S 185208.0 * * 
-024.4875971 -070.1461707  002191  22785.86 97  000000.00 09 S 185209.0 * * 
-024.4876070 -070.1461726  002191  22794.58 99  000000.00 09 S 185210.0 * * 
-024.4876182 -070.1461738  002191  22806.54 96  000000.00 09 S 185211.0 * * 
-024.4876290 -070.1461745  002191  22812.40 98  000000.00 09 S 185212.0 * * 
-024.4876394 -070.1461754  002191  22803.79 98  000000.00 09 S 185213.0 * * 
-024.4876514 -070.1461769  002191  22802.85 96  000000.00 09 S 185214.0 * * 
-024.4876622 -070.1461787  002191  22802.07 97  000000.00 09 S 185215.0 * * 
-024.4876721 -070.1461801  002191  22799.75 97  000000.00 09 S 185216.0 * * 
-024.4876833 -070.1461809  002191  22807.98 97  000000.00 09 S 185217.0 * * 
-024.4876940 -070.1461813  002191  22809.16 98  000000.00 09 S 185218.0 * * 
-024.4877063 -070.1461816  002191  22812.63 95  000000.00 09 S 185219.0 * * 
-024.4877160 -070.1461821  002191  22811.77 96  000000.00 09 S 185220.0 * * 
-024.4877261 -070.1461823  002191  22811.71 98  000000.00 09 S 185221.0 * * 
-024.4877357 -070.1461813  002191  22816.10 97  000000.00 09 S 185222.0 * * 
-024.4877471 -070.1461812  002191  22813.43 96  000000.00 09 S 185223.0 * * 
-024.4877574 -070.1461821  002191  22809.27 97  000000.00 09 S 185224.0 * * 
-024.4877687 -070.1461816  002191  22801.91 95  000000.00 09 S 185225.0 * * 
-024.4877791 -070.1461806  002191  22800.80 98  000000.00 09 S 185226.0 * * 
-024.4877893 -070.1461810  002191  22795.91 98  000000.00 09 S 185227.0 * * 
-024.4878011 -070.1461820  002191  22800.63 97  000000.00 09 S 185228.0 * * 
-024.4878113 -070.1461844  002191  22806.65 98  000000.00 09 S 185229.0 * * 
-024.4878220 -070.1461871  002191  22822.37 99  000000.00 09 S 185230.0 * * 
-024.4878320 -070.1461881  002191  22851.15 98  000000.00 09 S 185231.0 * * 
-024.4878427 -070.1461883  002191  22879.84 98  000000.00 09 S 185232.0 * * 
-024.4878546 -070.1461902  002191  22887.87 97  000000.00 09 S 185233.0 * * 
-024.4878645 -070.1461916  002191  22864.30 95  000000.00 09 S 185234.0 * * 
-024.4878752 -070.1461917  002191  22840.54 96  000000.00 09 S 185235.0 * * 
-024.4878852 -070.1461911  002191  22820.08 96  000000.00 09 S 185236.0 * * 
-024.4878957 -070.1461914  002191  22814.45 96  000000.00 09 S 185237.0 * * 
-024.4879055 -070.1461925  002191  22813.34 97  000000.00 09 S 185238.0 * * 
-024.4879155 -070.1461929  002191  22815.63 96  000000.00 09 S 185239.0 * * 
-024.4879254 -070.1461924  002191  22823.73 96  000000.00 09 S 185240.0 * * 
-024.4879361 -070.1461923  002191  22832.69 97  000000.00 09 S 185241.0 * * 
-024.4879463 -070.1461932  002191  22840.00 97  000000.00 09 S 185242.0 * * 
-024.4879553 -070.1461924  002191  22838.41 95  000000.00 09 S 185243.0 * * 
-024.4879560 -070.1461923  002191  22835.89 94  000000.00 09 S 185244.0 * * 
-024.4879610 -070.1461922  002191  22834.49 94  000000.00 09 S 185245.0 * * 
-024.4879660 -070.1461928  002191  22835.73 98  000000.00 09 S 185246.0 * * 
-024.4879722 -070.1461937  002191  22828.36 96  000000.00 09 S 185247.0 * * 
-024.4879804 -070.1461934  002191  22829.48 98  000000.00 09 S 185248.0 * * 
-024.4879821 -070.1461934  002190  22827.71 99  000000.00 09 S 185249.0 * * 
-024.4879827 -070.1461951  002191  22829.16 99  000000.00 09 S 185250.0 * * 
-024.4879893 -070.1461971  002191  22828.07 98  000000.00 09 S 185251.0 * * 
-024.4879988 -070.1461987  002191  22827.74 99  000000.00 09 S 185252.0 * * 
-024.4880103 -070.1462005  002191  22826.23 99  000000.00 09 S 185253.0 * * 
-024.4880220 -070.1462020  002191  22828.46 99  000000.00 09 S 185254.0 * * 
-024.4880312 -070.1462042  002191  22822.35 98  000000.00 09 S 185255.0 * * 
-024.4880416 -070.1462054  002191  22819.02 98  000000.00 09 S 185256.0 * * 
-024.4880523 -070.1462073  002191  22815.87 97  000000.00 09 S 185257.0 * * 
-024.4880619 -070.1462072  002191  22809.49 97  000000.00 09 S 185258.0 * * 
-024.4880724 -070.1462068  002191  22803.97 97  000000.00 09 S 185259.0 * * 
-024.4880820 -070.1462063  002191  22799.63 98  000000.00 09 S 185300.0 * * 
-024.4880936 -070.1462071  002191  22795.32 95  000000.00 09 S 185301.0 * * 
-024.4881044 -070.1462077  002191  22792.14 95  000000.00 09 S 185302.0 * * 
-024.4881141 -070.1462080  002191  22786.66 95  000000.00 09 S 185303.0 * * 
-024.4881251 -070.1462072  002191  22783.31 96  000000.00 09 S 185304.0 * * 
-024.4881342 -070.1462070  002191  22781.34 97  000000.00 09 S 185305.0 * * 
-024.4881451 -070.1462083  002191  22786.21 95  000000.00 09 S 185306.0 * * 
-024.4881554 -070.1462094  002191  22796.77 96  000000.00 09 S 185307.0 * * 
-024.4881669 -070.1462091  002191  22800.31 95  000000.00 09 S 185308.0 * * 
-024.4881788 -070.1462077  002191  22807.61 96  000000.00 09 S 185309.0 * * 
-024.4881895 -070.1462068  002191  22806.47 95  000000.00 09 S 185310.0 * * 
-024.4882009 -070.1462052  002191  22804.96 95  000000.00 09 S 185311.0 * * 
-024.4882110 -070.1462046  002191  22805.35 96  000000.00 09 S 185312.0 * * 
-024.4882217 -070.1462032  002191  22806.31 94  000000.00 09 S 185313.0 * * 
-024.4882318 -070.1462014  002191  22811.86 96  000000.00 09 S 185314.0 * * 
-024.4882417 -070.1462002  002191  22810.85 96  000000.00 09 S 185315.0 * * 
-024.4882517 -070.1461993  002191  22807.37 96  000000.00 09 S 185316.0 * * 
-024.4882619 -070.1461988  002191  22803.87 96  000000.00 09 S 185317.0 * * 
-024.4882737 -070.1461975  002191  22804.79 95  000000.00 09 S 185318.0 * * 
-024.4882841 -070.1461962  002191  22803.45 95  000000.00 09 S 185319.0 * * 
-024.4882959 -070.1461949  002191  22810.16 95  000000.00 09 S 185320.0 * * 
-024.4883051 -070.1461964  002191  22818.54 97  000000.00 09 S 185321.0 * * 
-024.4883161 -070.1461964  002191  22828.42 97  000000.00 09 S 185322.0 * * 
-024.4883250 -070.1461964  002191  22837.70 96  000000.00 09 S 185323.0 * * 
-024.4883340 -070.1461972  002191  22845.41 96  000000.00 09 S 185324.0 * * 
-024.4883443 -070.1461971  002191  22847.62 95  000000.00 09 S 185325.0 * * 
-024.4883549 -070.1461936  002191  22846.79 94  000000.00 09 S 185326.0 * * 
-024.4883634 -070.1461936  002191  22837.03 96  000000.00 09 S 185327.0 * * 
-024.4883755 -070.1461923  002191  22825.69 96  000000.00 09 S 185328.0 * * 
-024.4883850 -070.1461915  002191  22812.99 97  000000.00 09 S 185329.0 * * 
-024.4883956 -070.1461918  002191  22808.97 96  000000.00 09 S 185330.0 * * 
-024.4884040 -070.1461923  002191  22805.01 99  000000.00 09 S 185331.0 * * 
-024.4884146 -070.1461932  002191  22800.59 99  000000.00 09 S 185332.0 * * 
-024.4884252 -070.1461939  002191  22796.71 97  000000.00 09 S 185333.0 * * 
-024.4884364 -070.1461940  002191  22801.44 96  000000.00 09 S 185334.0 * * 
-024.4884459 -070.1461905  002191  22801.83 95  000000.00 09 S 185335.0 * * 
-024.4884567 -070.1461898  002191  22800.51 96  000000.00 09 S 185336.0 * * 
-024.4884678 -070.1461872  002191  22800.05 95  000000.00 09 S 185337.0 * * 
-024.4884770 -070.1461868  002191  22795.84 96  000000.00 09 S 185338.0 * * 
-024.4884885 -070.1461850  002191  22796.47 95  000000.00 09 S 185339.0 * * 
-024.4884982 -070.1461834  002191  22794.28 97  000000.00 09 S 185340.0 * * 
-024.4885086 -070.1461832  002191  22790.16 97  000000.00 09 S 185341.0 * * 
-024.4885195 -070.1461834  002191  22796.08 97  000000.00 09 S 185342.0 * * 
-024.4885304 -070.1461830  002191  22796.42 96  000000.00 09 S 185343.0 * * 
-024.4885413 -070.1461820  002191  22801.98 95  000000.00 09 S 185344.0 * * 
-024.4885502 -070.1461810  002191  22800.05 97  000000.00 09 S 185345.0 * * 
-024.4885627 -070.1461798  002191  22797.51 95  000000.00 09 S 185346.0 * * 
-024.4885720 -070.1461804  002191  22797.22 95  000000.00 09 S 185347.0 * * 
-024.4885824 -070.1461794  002191  22796.15 96  000000.00 09 S 185348.0 * * 
-024.4885917 -070.1461797  002191  22786.32 97  000000.00 09 S 185349.0 * * 
-024.4886025 -070.1461794  002191  22780.71 97  000000.00 09 S 185350.0 * * 
-024.4886147 -070.1461795  002191  22778.34 95  000000.00 09 S 185351.0 * * 
-024.4886256 -070.1461818  002191  22778.02 97  000000.00 09 S 185352.0 * * 
-024.4886356 -070.1461816  002191  22779.71 96  000000.00 09 S 185353.0 * * 
-024.4886462 -070.1461820  002191  22783.01 97  000000.00 09 S 185354.0 * * 
-024.4886579 -070.1461818  002191  22784.38 95  000000.00 09 S 185355.0 * * 
-024.4886685 -070.1461816  002191  22790.44 98  000000.00 09 S 185356.0 * * 
-024.4886783 -070.1461820  002191  22785.11 97  000000.00 09 S 185357.0 * * 
-024.4886896 -070.1461821  002191  22782.83 97  000000.00 09 S 185358.0 * * 
-024.4887005 -070.1461829  002191  22784.68 96  000000.00 09 S 185359.0 * * 
-024.4887119 -070.1461819  002191  22791.55 96  000000.00 09 S 185400.0 * * 
-024.4887220 -070.1461809  002191  22794.86 95  000000.00 09 S 185401.0 * * 
-024.4887328 -070.1461809  002191  22807.06 97  000000.00 09 S 185402.0 * * 
-024.4887432 -070.1461805  002191  22810.79 97  000000.00 09 S 185403.0 * * 
-024.4887556 -070.1461808  002191  22816.74 95  000000.00 09 S 185404.0 * * 
-024.4887656 -070.1461799  002191  22818.89 96  000000.00 09 S 185405.0 * * 
-024.4887770 -070.1461798  002191  22819.77 95  000000.00 09 S 185406.0 * * 
-024.4887891 -070.1461803  002191  22824.69 95  000000.00 09 S 185407.0 * * 
-024.4887985 -070.1461803  002191  22820.76 95  000000.00 09 S 185408.0 * * 
-024.4888097 -070.1461799  002191  22814.74 95  000000.00 09 S 185409.0 * * 
-024.4888198 -070.1461805  002191  22813.86 97  000000.00 09 S 185410.0 * * 
-024.4888302 -070.1461818  002191  22809.98 99  000000.00 09 S 185411.0 * * 
-024.4888405 -070.1461851  002191  22811.51 98  000000.00 09 S 185412.0 * * 
-024.4888506 -070.1461869  002191  22805.80 98  000000.00 09 S 185413.0 * * 
-024.4888620 -070.1461877  002191  22809.49 99  000000.00 09 S 185414.0 * * 
-024.4888719 -070.1461877  002191  22801.67 98  000000.00 09 S 185415.0 * * 
-024.4888833 -070.1461884  002191  22795.99 96  000000.00 09 S 185416.0 * * 
-024.4888940 -070.1461897  002191  22790.99 97  000000.00 09 S 185417.0 * * 
-024.4889049 -070.1461901  002191  22789.62 97  000000.00 09 S 185418.0 * * 
-024.4889152 -070.1461903  002191  22792.88 97  000000.00 09 S 185419.0 * * 
-024.4889255 -070.1461902  002191  22792.58 98  000000.00 09 S 185420.0 * * 
-024.4889378 -070.1461912  002191  22799.30 97  000000.00 09 S 185421.0 * * 
-024.4889472 -070.1461929  002191  22799.86 97  000000.00 09 S 185422.0 * * 
-024.4889584 -070.1461940  002191  22805.66 96  000000.00 09 S 185423.0 * * 
-024.4889683 -070.1461942  002191  22807.06 96  000000.00 09 S 185424.0 * * 
-024.4889797 -070.1461944  002191  22813.85 95  000000.00 09 S 185425.0 * * 
-024.4889895 -070.1461959  002191  22817.16 97  000000.00 09 S 185426.0 * * 
-024.4890005 -070.1461966  002191  22813.94 96  000000.00 09 S 185427.0 * * 
-024.4890117 -070.1461962  002191  22812.79 96  000000.00 09 S 185428.0 * * 
-024.4890226 -070.1461970  002191  22802.79 97  000000.00 09 S 185429.0 * * 
-024.4890347 -070.1461977  002191  22799.74 96  000000.00 09 S 185430.0 * * 
-024.4890434 -070.1461989  002191  22792.39 97  000000.00 09 S 185431.0 * * 
-024.4890540 -070.1461997  002191  22788.19 98  000000.00 09 S 185432.0 * * 
-024.4890646 -070.1461988  002191  22789.01 97  000000.00 09 S 185433.0 * * 
-024.4890759 -070.1461982  002191  22784.66 95  000000.00 09 S 185434.0 * * 
-024.4890864 -070.1461992  002191  22782.57 96  000000.00 09 S 185435.0 * * 
-024.4890972 -070.1461998  002191  22778.33 96  000000.00 09 S 185436.0 * * 
-024.4891081 -070.1462000  002191  22782.48 96  000000.00 09 S 185437.0 * * 
-024.4891182 -070.1462006  002191  22778.34 97  000000.00 09 S 185438.0 * * 
-024.4891297 -070.1462015  002191  22780.90 97  000000.00 09 S 185439.0 * * 
-024.4891396 -070.1462024  002191  22779.39 97  000000.00 09 S 185440.0 * * 
-024.4891510 -070.1462027  002191  22782.20 97  000000.00 09 S 185441.0 * * 
-024.4891617 -070.1462027  002191  22780.20 98  000000.00 09 S 185442.0 * * 
-024.4891734 -070.1462018  002191  22778.69 95  000000.00 09 S 185443.0 * * 
-024.4891841 -070.1462021  002191  22782.27 96  000000.00 09 S 185444.0 * * 
-024.4891949 -070.1462028  002191  22782.88 97  000000.00 09 S 185445.0 * * 
-024.4892062 -070.1462027  002191  22788.33 97  000000.00 09 S 185446.0 * * 
-024.4892163 -070.1462040  002191  22784.83 97  000000.00 09 S 185447.0 * * 
-024.4892279 -070.1462054  002191  22787.60 97  000000.00 09 S 185448.0 * * 
-024.4892382 -070.1462070  002191  22784.53 97  000000.00 09 S 185449.0 * * 
-024.4892502 -070.1462080  002191  22784.08 97  000000.00 09 S 185450.0 * * 
-024.4892608 -070.1462082  002191  22782.28 98  000000.00 09 S 185451.0 * * 
-024.4892721 -070.1462098  002191  22779.85 97  000000.00 09 S 185452.0 * * 
